y,t
-32.5,53.4296875
-66.375,53.431640625
-83.375,53.43359375
-95.25,53.435546875
-58.75,53.4375
15.75,53.439453125
35.375,53.44140625
11.375,53.443359375
2.5,53.4453125
-15.75,53.447265625
-34.875,53.44921875
-13.625,53.451171875
6.875,53.453125
-39.5,53.455078125
-90.5,53.45703125
-78.25,53.458984375
-37.75,53.4609375
-14.375,53.462890625
-13,53.46484375
-3.25,53.466796875
22.5,53.46875
25.625,53.470703125
-60.125,53.47265625
-144.125,53.474609375
-126.375,53.4765625
-40.5,53.478515625
24.125,53.48046875
0.625,53.482421875
-27.625,53.484375
-7.25,53.486328125
-42.375,53.48828125
-74.75,53.490234375
-8.375,53.4921875
19.5,53.494140625
-16.75,53.49609375
-7.75,53.498046875
7,53.5
-31,53.501953125
-65.5,53.50390625
-36.5,53.505859375
-1.875,53.5078125
-35.625,53.509765625
-42.5,53.51171875
13.25,53.513671875
28.25,53.515625
-15.125,53.517578125
-31.625,53.51953125
-25.5,53.521484375
-48.375,53.5234375
-45.25,53.525390625
-19.625,53.52734375
-15.875,53.529296875
-19.5,53.53125
-45.75,53.533203125
-84.5,53.53515625
-55.5,53.537109375
-10.375,53.5390625
-31.75,53.541015625
-49.625,53.54296875
-55.75,53.544921875
-23.375,53.546875
23.875,53.548828125
-4.875,53.55078125
-30.625,53.552734375
-15.375,53.5546875
-20.875,53.556640625
-15.25,53.55859375
-0.5,53.560546875
-30,53.5625
-64.875,53.564453125
-61.375,53.56640625
-32.625,53.568359375
-11.625,53.5703125
13.5,53.572265625
4.625,53.57421875
-20.25,53.576171875
-47.375,53.578125
-119,53.580078125
-126.875,53.58203125
-71.125,53.583984375
10.875,53.5859375
49.25,53.587890625
12.875,53.58984375
-1.5,53.591796875
8.625,53.59375
7.375,53.595703125
-14.5,53.59765625
-43.125,53.599609375
-61.625,53.6015625
-17.625,53.603515625
0.75,53.60546875
-49.75,53.607421875
-44.875,53.609375
-37.25,53.611328125
-67.375,53.61328125
-36.375,53.615234375
20.875,53.6171875
14.25,53.619140625
-10.75,53.62109375
-7.25,53.623046875
-15.5,53.625
-16.75,53.626953125
10.125,53.62890625
14.125,53.630859375
11.875,53.6328125
10.875,53.634765625
-42.5,53.63671875
-70.375,53.638671875
-41.5,53.640625
-32.375,53.642578125
-13.25,53.64453125
13.25,53.646484375
23.125,53.6484375
10.625,53.650390625
-13.125,53.65234375
23.75,53.654296875
65.25,53.65625
13.75,53.658203125
-24,53.66015625
-8.75,53.662109375
-16.125,53.6640625
5.75,53.666015625
13.25,53.66796875
-49.5,53.669921875
-45.375,53.671875
1.5,53.673828125
-10.75,53.67578125
-30.875,53.677734375
-75.125,53.6796875
-81.875,53.681640625
29.5,53.68359375
86,53.685546875
-19.125,53.6875
-80.625,53.689453125
-26.375,53.69140625
-3.75,53.693359375
-5.25,53.6953125
32.125,53.697265625
61,53.69921875
17.625,53.701171875
-11.25,53.703125
26.75,53.705078125
36.25,53.70703125
-10.625,53.708984375
-16.25,53.7109375
17.125,53.712890625
28,53.71484375
29.375,53.716796875
-0.875,53.71875
-29.875,53.720703125
-50.125,53.72265625
-84.375,53.724609375
-44.5,53.7265625
61.25,53.728515625
82.625,53.73046875
27.125,53.732421875
2.5,53.734375
-9,53.736328125
-10,53.73828125
34.75,53.740234375
58.875,53.7421875
29,53.744140625
-21.75,53.74609375
-49.125,53.748046875
-12.375,53.75
46,53.751953125
36.125,53.75390625
3.5,53.755859375
38,53.7578125
36.5,53.759765625
-20,53.76171875
-22.375,53.763671875
29.375,53.765625
77.625,53.767578125
50.5,53.76953125
-2,53.771484375
-10.625,53.7734375
9.5,53.775390625
5,53.77734375
-16.75,53.779296875
15.625,53.78125
12.25,53.783203125
-53.5,53.78515625
-29.625,53.787109375
26.125,53.7890625
11.875,53.791015625
15.375,53.79296875
19,53.794921875
15.25,53.796875
42.875,53.798828125
66.75,53.80078125
17.125,53.802734375
-87.5,53.8046875
-76.75,53.806640625
15,53.80859375
45.125,53.810546875
19.5,53.8125
-8.5,53.814453125
-24.75,53.81640625
-13.625,53.818359375
36.625,53.8203125
57.625,53.822265625
59.25,53.82421875
76.625,53.826171875
70.625,53.828125
19.375,53.830078125
-5,53.83203125
-15.75,53.833984375
-79.625,53.8359375
-75.625,53.837890625
7.25,53.83984375
17.375,53.841796875
23.25,53.84375
65.625,53.845703125
49,53.84765625
17.25,53.849609375
4.375,53.8515625
6.625,53.853515625
28.625,53.85546875
54.125,53.857421875
46.25,53.859375
2.875,53.861328125
-36.75,53.86328125
-36.125,53.865234375
-21.375,53.8671875
-6.875,53.869140625
32.875,53.87109375
34.375,53.873046875
26.875,53.875
37.5,53.876953125
7,53.87890625
32.5,53.880859375
87.375,53.8828125
49.75,53.884765625
8,53.88671875
-17.25,53.888671875
-32.625,53.890625
-8.375,53.892578125
7.5,53.89453125
0.375,53.896484375
-4.75,53.8984375
12.375,53.900390625
49.625,53.90234375
47.25,53.904296875
37.75,53.90625
48.125,53.908203125
18.5,53.91015625
-3.625,53.912109375
31.625,53.9140625
33.25,53.916015625
-23.75,53.91796875
8.25,53.919921875
36.125,53.921875
-35.75,53.923828125
-31.375,53.92578125
41.875,53.927734375
46.75,53.9296875
25.5,53.931640625
27.375,53.93359375
20.5,53.935546875
31.25,53.9375
63.75,53.939453125
48.375,53.94140625
10.375,53.943359375
27.75,53.9453125
50.625,53.947265625
26.875,53.94921875
15.875,53.951171875
21.75,53.953125
16.75,53.955078125
42.125,53.95703125
25.625,53.958984375
-29.625,53.9609375
13.125,53.962890625
71.375,53.96484375
65.875,53.966796875
1.25,53.96875
-41.125,53.970703125
14.75,53.97265625
42.625,53.974609375
47.75,53.9765625
67.875,53.978515625
61.875,53.98046875
13,53.982421875
-42,53.984375
-46.5,53.986328125
-17.75,53.98828125
17.125,53.990234375
37.875,53.9921875
35.625,53.994140625
6,53.99609375
12.75,53.998046875
73.625,54
80.125,54.001953125
10.375,54.00390625
-25.875,54.005859375
25.5,54.0078125
92.5,54.009765625
72,54.01171875
30.625,54.013671875
26.125,54.015625
7.625,54.017578125
21.375,54.01953125
63.625,54.021484375
38.25,54.0234375
-16.5,54.025390625
-26.375,54.02734375
19.5,54.029296875
74.625,54.03125
55.875,54.033203125
21.75,54.03515625
-20.75,54.037109375
-59.875,54.0390625
-2.75,54.041015625
51.25,54.04296875
40.25,54.044921875
14.25,54.046875
-22.5,54.048828125
-13.625,54.05078125
28.875,54.052734375
39.25,54.0546875
51.5,54.056640625
67.875,54.05859375
50.5,54.060546875
44,54.0625
39.125,54.064453125
48.75,54.06640625
68.125,54.068359375
23.375,54.0703125
-26.875,54.072265625
21.375,54.07421875
48,54.076171875
21.875,54.078125
36.625,54.080078125
36.625,54.08203125
37.5,54.083984375
45.5,54.0859375
7.375,54.087890625
0.5,54.08984375
37.875,54.091796875
42,54.09375
36.875,54.095703125
51.875,54.09765625
32.25,54.099609375
-13.5,54.1015625
-18.375,54.103515625
-19,54.10546875
-19.875,54.107421875
38.5,54.109375
90.875,54.111328125
58.625,54.11328125
27.25,54.115234375
35.375,54.1171875
2.75,54.119140625
-44.25,54.12109375
-4.125,54.123046875
43.875,54.125
-8.875,54.126953125
-26.5,54.12890625
9.375,54.130859375
20.5,54.1328125
53.375,54.134765625
63.5,54.13671875
50.875,54.138671875
44.5,54.140625
21.125,54.142578125
24.625,54.14453125
56.875,54.146484375
21.375,54.1484375
-27.625,54.150390625
5.25,54.15234375
42.875,54.154296875
37.75,54.15625
40.5,54.158203125
30.5,54.16015625
-12,54.162109375
-10.625,54.1640625
49.25,54.166015625
40.125,54.16796875
8,54.169921875
34,54.171875
9.75,54.173828125
-29.125,54.17578125
4.25,54.177734375
44.25,54.1796875
40.75,54.181640625
44.75,54.18359375
65.5,54.185546875
34.25,54.1875
-37.375,54.189453125
-7.75,54.19140625
66.875,54.193359375
39.75,54.1953125
-20.375,54.197265625
-59.25,54.19921875
-33.625,54.201171875
13.375,54.203125
16,54.205078125
20.5,54.20703125
-3.5,54.208984375
-32.375,54.2109375
15,54.212890625
44.5,54.21484375
13.625,54.216796875
-3.5,54.21875
-21.125,54.220703125
-14.5,54.22265625
34.875,54.224609375
40.5,54.2265625
-4.25,54.228515625
-58.375,54.23046875
-51.625,54.232421875
18.75,54.234375
7.125,54.236328125
-29,54.23828125
-0.375,54.240234375
16.75,54.2421875
27.375,54.244140625
28.75,54.24609375
27,54.248046875
23.5,54.25
4,54.251953125
25.625,54.25390625
25,54.255859375
-27.25,54.2578125
-28.125,54.259765625
19.375,54.26171875
20.25,54.263671875
-6.75,54.265625
9.25,54.267578125
30.75,54.26953125
41.125,54.271484375
15.25,54.2734375
-35.25,54.275390625
-29,54.27734375
-2,54.279296875
12.5,54.28125
2.25,54.283203125
-32.625,54.28515625
-8.25,54.287109375
10.125,54.2890625
4,54.291015625
23,54.29296875
-3.125,54.294921875
-37,54.296875
-35.75,54.298828125
-14.125,54.30078125
36.75,54.302734375
48,54.3046875
10.125,54.306640625
10.625,54.30859375
32.375,54.310546875
10.875,54.3125
-38.625,54.314453125
-37.125,54.31640625
11.625,54.318359375
24.5,54.3203125
4.25,54.322265625
-0.125,54.32421875
-5,54.326171875
-7.5,54.328125
21,54.330078125
36.375,54.33203125
12.875,54.333984375
-24.375,54.3359375
-41.625,54.337890625
-6.75,54.33984375
29.375,54.341796875
-12.5,54.34375
-41.625,54.345703125
14.125,54.34765625
25.25,54.349609375
-21,54.3515625
-17.125,54.353515625
-9,54.35546875
-14,54.357421875
5,54.359375
28.375,54.361328125
32.5,54.36328125
0,54.365234375
-30.625,54.3671875
-35.25,54.369140625
-15.875,54.37109375
2.875,54.373046875
11.375,54.375
27.5,54.376953125
28.75,54.37890625
34.25,54.380859375
34.75,54.3828125
20.125,54.384765625
-13.5,54.38671875
-57.875,54.388671875
-30.25,54.390625
21.125,54.392578125
-1.875,54.39453125
-37.5,54.396484375
-30.75,54.3984375
-1.625,54.400390625
23.625,54.40234375
18.375,54.404296875
8.875,54.40625
7.375,54.408203125
-19.125,54.41015625
-31.375,54.412109375
-7,54.4140625
3.125,54.416015625
6,54.41796875
8.875,54.419921875
0.5,54.421875
-1.125,54.423828125
-22.625,54.42578125
-31.25,54.427734375
8.75,54.4296875
20.75,54.431640625
1.375,54.43359375
4.875,54.435546875
5.625,54.4375
-2.375,54.439453125
-18.625,54.44140625
-57.125,54.443359375
-51.5,54.4453125
-10.25,54.447265625
-3.625,54.44921875
-14.125,54.451171875
17.625,54.453125
34.25,54.455078125
-1.875,54.45703125
-25.375,54.458984375
-30.625,54.4609375
-19.5,54.462890625
-7.125,54.46484375
-17,54.466796875
-18.25,54.46875
-8.25,54.470703125
-22,54.47265625
-34.125,54.474609375
-33.625,54.4765625
-30.375,54.478515625
-5.125,54.48046875
15.5,54.482421875
-1.375,54.484375
-10.125,54.486328125
-16.75,54.48828125
-38.25,54.490234375
-28.75,54.4921875
-13.75,54.494140625
-10.5,54.49609375
-11.5,54.498046875
-15.375,54.5
-2,54.501953125
8.375,54.50390625
5.5,54.505859375
-7,54.5078125
15,54.509765625
47.25,54.51171875
13.25,54.513671875
-33.5,54.515625
-36.625,54.517578125
-24.25,54.51953125
-38.625,54.521484375
-42.25,54.5234375
22.375,54.525390625
40,54.52734375
-42.75,54.529296875
-43,54.53125
22.125,54.533203125
8.375,54.53515625
-36.875,54.537109375
-22,54.5390625
-3.5,54.541015625
-6.25,54.54296875
-24.25,54.544921875
-40.125,54.546875
-11.75,54.548828125
4.625,54.55078125
0.75,54.552734375
-5.875,54.5546875
-10.75,54.556640625
1.625,54.55859375
5.875,54.560546875
3.125,54.5625
-3.625,54.564453125
-20.375,54.56640625
-11.875,54.568359375
-36.25,54.5703125
-81,54.572265625
-34.625,54.57421875
16.125,54.576171875
22.75,54.578125
22.875,54.580078125
20.875,54.58203125
36.25,54.583984375
-4.625,54.5859375
-70.375,54.587890625
-54.375,54.58984375
-2.25,54.591796875
29.875,54.59375
21.875,54.595703125
-6.875,54.59765625
-13.375,54.599609375
0.75,54.6015625
5.25,54.603515625
-2.25,54.60546875
11.625,54.607421875
13.75,54.609375
-12.625,54.611328125
-23.625,54.61328125
-16.875,54.615234375
-3,54.6171875
9.875,54.619140625
8.125,54.62109375
-12.75,54.623046875
-21.25,54.625
13.5,54.626953125
46,54.62890625
13.875,54.630859375
-5.125,54.6328125
4.25,54.634765625
-5.75,54.63671875
8.875,54.638671875
-2.875,54.640625
-25,54.642578125
-2.75,54.64453125
29.125,54.646484375
32.5,54.6484375
25.875,54.650390625
32.75,54.65234375
-18.75,54.654296875
-64.625,54.65625
6.125,54.658203125
42.625,54.66015625
6.125,54.662109375
2.625,54.6640625
8.625,54.666015625
2.625,54.66796875
6,54.669921875
5.25,54.671875
-27.75,54.673828125
-25.125,54.67578125
42.625,54.677734375
51.625,54.6796875
-5.875,54.681640625
-12.125,54.68359375
30.375,54.685546875
10.5,54.6875
-37.125,54.689453125
-23.375,54.69140625
-9.125,54.693359375
16.625,54.6953125
25,54.697265625
-8,54.69921875
-30.125,54.701171875
-9.25,54.703125
45.25,54.705078125
48,54.70703125
-0.125,54.708984375
-14.875,54.7109375
10.375,54.712890625
3.5,54.71484375
-21.5,54.716796875
-28.125,54.71875
-22,54.720703125
9.75,54.72265625
41.75,54.724609375
37.5,54.7265625
32.5,54.728515625
20.625,54.73046875
3.875,54.732421875
32.125,54.734375
48.375,54.736328125
18.5,54.73828125
3.5,54.740234375
-24.375,54.7421875
-55.25,54.744140625
-30.25,54.74609375
6.75,54.748046875
17.25,54.75
12.625,54.751953125
14.625,54.75390625
20,54.755859375
7.625,54.7578125
-14.25,54.759765625
-20.75,54.76171875
-1,54.763671875
-9.125,54.765625
-38.25,54.767578125
1.125,54.76953125
30,54.771484375
12.25,54.7734375
15.25,54.775390625
3.75,54.77734375
-12.25,54.779296875
-4.125,54.78125
-20.625,54.783203125
-4,54.78515625
37.125,54.787109375
17,54.7890625
24.875,54.791015625
43.25,54.79296875
18.5,54.794921875
14.375,54.796875
8.25,54.798828125
-6.375,54.80078125
22.375,54.802734375
38.625,54.8046875
13.5,54.806640625
11.375,54.80859375
25.25,54.810546875
18.875,54.8125
12.125,54.814453125
8.125,54.81640625
-9.625,54.818359375
-15.25,54.8203125
-26.5,54.822265625
-54.625,54.82421875
-11.875,54.826171875
50.75,54.828125
39.375,54.830078125
23.375,54.83203125
22.25,54.833984375
10.5,54.8359375
6,54.837890625
23.625,54.83984375
23.625,54.841796875
1.25,54.84375
-0.875,54.845703125
-3.375,54.84765625
-9.375,54.849609375
3,54.8515625
8.75,54.853515625
10.375,54.85546875
6.75,54.857421875
-3.5,54.859375
23,54.861328125
41.5,54.86328125
24.375,54.865234375
22.75,54.8671875
25.5,54.869140625
26.875,54.87109375
14.375,54.873046875
-16.625,54.875
-13.375,54.876953125
11,54.87890625
17.375,54.880859375
6.75,54.8828125
-16.625,54.884765625
-16.375,54.88671875
1.375,54.888671875
-13,54.890625
-23,54.892578125
1.625,54.89453125
17,54.896484375
14.5,54.8984375
17.625,54.900390625
16,54.90234375
7.625,54.904296875
26.25,54.90625
47.375,54.908203125
26.125,54.91015625
-9.875,54.912109375
-33.5,54.9140625
-29.5,54.916015625
-3.125,54.91796875
0.5,54.919921875
-20.75,54.921875
-15.25,54.923828125
4.75,54.92578125
14.125,54.927734375
2.375,54.9296875
-45.625,54.931640625
-74.25,54.93359375
-34.875,54.935546875
14.875,54.9375
24.25,54.939453125
14.75,54.94140625
-7.375,54.943359375
-21.25,54.9453125
-4.375,54.947265625
11.125,54.94921875
7.875,54.951171875
-6.125,54.953125
-24.375,54.955078125
-20.375,54.95703125
5.375,54.958984375
1.5,54.9609375
-11.125,54.962890625
1.875,54.96484375
-5.25,54.966796875
-13.375,54.96875
-19,54.970703125
-30.625,54.97265625
-7,54.974609375
10,54.9765625
-10.875,54.978515625
-21.875,54.98046875
-14.125,54.982421875
-23.75,54.984375
-23.75,54.986328125
-1.5,54.98828125
-3.125,54.990234375
-18.5,54.9921875
-23,54.994140625
-27.375,54.99609375
-21.875,54.998046875
-15,55
-37.125,55.001953125
-54,55.00390625
-33.375,55.005859375
-25.375,55.0078125
-28.875,55.009765625
-4.375,55.01171875
8.25,55.013671875
-5,55.015625
-20.125,55.017578125
-29.875,55.01953125
-28.375,55.021484375
-9.75,55.0234375
-1.875,55.025390625
-22.125,55.02734375
-35.5,55.029296875
-28.125,55.03125
-8.875,55.033203125
10.625,55.03515625
1.625,55.037109375
-16.875,55.0390625
-11,55.041015625
-4.625,55.04296875
-6.625,55.044921875
-10.875,55.046875
-26.25,55.048828125
-25.875,55.05078125
-20.75,55.052734375
-34.875,55.0546875
-34.375,55.056640625
-14.125,55.05859375
-2.125,55.060546875
-23.375,55.0625
-38.125,55.064453125
-33.5,55.06640625
-39.875,55.068359375
-33.25,55.0703125
-16.125,55.072265625
-16.625,55.07421875
-15.5,55.076171875
-8.875,55.078125
-11.75,55.080078125
-19,55.08203125
-31.375,55.083984375
-46.625,55.0859375
-41,55.087890625
-23.5,55.08984375
-16.75,55.091796875
-13.75,55.09375
-10,55.095703125
1.75,55.09765625
1,55.099609375
-1.625,55.1015625
11.125,55.103515625
-4.25,55.10546875
-42.5,55.107421875
-37.25,55.109375
-8,55.111328125
0.5,55.11328125
3.125,55.115234375
-1,55.1171875
-12,55.119140625
-19.25,55.12109375
-21.75,55.123046875
-25.5,55.125
-28.75,55.126953125
-36.625,55.12890625
-65.25,55.130859375
-63.875,55.1328125
-16.25,55.134765625
11.875,55.13671875
9.875,55.138671875
-0.625,55.140625
-8.875,55.142578125
-8.75,55.14453125
-18.125,55.146484375
-15.25,55.1484375
1.5,55.150390625
-16.375,55.15234375
-39.375,55.154296875
-37.375,55.15625
-21.125,55.158203125
-8.375,55.16015625
-31.25,55.162109375
-52.875,55.1640625
-28.25,55.166015625
-6.625,55.16796875
-0.75,55.169921875
5.375,55.171875
3.75,55.173828125
-7.75,55.17578125
-12.5,55.177734375
-7.875,55.1796875
-15.25,55.181640625
-24.5,55.18359375
-23.5,55.185546875
-18.375,55.1875
-18,55.189453125
-15.625,55.19140625
-5.875,55.193359375
-4,55.1953125
-30.625,55.197265625
-46.125,55.19921875
-14.625,55.201171875
16,55.203125
18.5,55.205078125
4.75,55.20703125
-10,55.208984375
-30.5,55.2109375
-28.25,55.212890625
18.125,55.21484375
34.125,55.216796875
12.5,55.21875
-10,55.220703125
-18.25,55.22265625
2,55.224609375
7.375,55.2265625
-12.875,55.228515625
-12.875,55.23046875
1.25,55.232421875
-11.875,55.234375
-26.125,55.236328125
-11.25,55.23828125
-30.375,55.240234375
-68.125,55.2421875
-48.5,55.244140625
-1.375,55.24609375
12.25,55.248046875
4.125,55.25
3.25,55.251953125
0.625,55.25390625
-8.875,55.255859375
-19,55.2578125
-20.75,55.259765625
-21.75,55.26171875
-17.75,55.263671875
-17.75,55.265625
-35.625,55.267578125
-26.125,55.26953125
2.5,55.271484375
-11.75,55.2734375
-24.875,55.275390625
-0.5,55.27734375
12.5,55.279296875
6.625,55.28125
-3.625,55.283203125
1.625,55.28515625
13,55.287109375
4.5,55.2890625
-8.5,55.291015625
-3,55.29296875
-1.625,55.294921875
-36,55.296875
-46,55.298828125
-14.75,55.30078125
-10.25,55.302734375
-29.375,55.3046875
-31.75,55.306640625
-2.625,55.30859375
17.375,55.310546875
12.25,55.3125
8.25,55.314453125
-0.625,55.31640625
2.25,55.318359375
20.25,55.3203125
20,55.322265625
19.125,55.32421875
17.75,55.326171875
-9.625,55.328125
-27.875,55.330078125
-22.25,55.33203125
-8.5,55.333984375
4.875,55.3359375
-3,55.337890625
-15.125,55.33984375
-7.125,55.341796875
1.75,55.34375
4.75,55.345703125
7.875,55.34765625
3.75,55.349609375
-8.375,55.3515625
-1.75,55.353515625
10.5,55.35546875
-1.875,55.357421875
-6.75,55.359375
-0.125,55.361328125
-16.875,55.36328125
-32,55.365234375
-19.5,55.3671875
-8.75,55.369140625
-15.25,55.37109375
-18.625,55.373046875
-9.375,55.375
-3.125,55.376953125
2.125,55.37890625
0.125,55.380859375
-14.125,55.3828125
-14.25,55.384765625
-15,55.38671875
-19.75,55.388671875
-20.875,55.390625
-32.375,55.392578125
-23.125,55.39453125
-0.75,55.396484375
7.75,55.3984375
12,55.400390625
0.625,55.40234375
-19.375,55.404296875
-21.75,55.40625
-32.75,55.408203125
-50,55.41015625
-13.5,55.412109375
13.375,55.4140625
-20.5,55.416015625
-28.125,55.41796875
-4.625,55.419921875
-4.25,55.421875
-16.125,55.423828125
-13.25,55.42578125
-4.5,55.427734375
-2.125,55.4296875
-3.75,55.431640625
-15,55.43359375
-24.75,55.435546875
-26,55.4375
-18.5,55.439453125
3.125,55.44140625
13.375,55.443359375
8.875,55.4453125
11.125,55.447265625
12,55.44921875
0.375,55.451171875
-12.25,55.453125
-14.875,55.455078125
-28,55.45703125
-33.25,55.458984375
-13.875,55.4609375
4.875,55.462890625
14,55.46484375
-9.125,55.466796875
-43.875,55.46875
-50.625,55.470703125
-33.5,55.47265625
-21,55.474609375
-29.25,55.4765625
-23.375,55.478515625
-15.125,55.48046875
-15,55.482421875
-7.625,55.484375
0.875,55.486328125
11.125,55.48828125
6.125,55.490234375
-7.125,55.4921875
-15,55.494140625
-18.125,55.49609375
-11.375,55.498046875
-8.25,55.5
-36.625,55.501953125
-51.75,55.50390625
-33.125,55.505859375
-27.125,55.5078125
-18.25,55.509765625
2.5,55.51171875
3.75,55.513671875
-0.625,55.515625
16,55.517578125
15.375,55.51953125
0.625,55.521484375
-2.375,55.5234375
-5.375,55.525390625
-8.125,55.52734375
-10,55.529296875
-24.75,55.53125
-45.125,55.533203125
-30.875,55.53515625
-2.375,55.537109375
-0.375,55.5390625
-4.125,55.541015625
-5.375,55.54296875
-2,55.544921875
-0.5,55.546875
-20.875,55.548828125
-47.875,55.55078125
-39.875,55.552734375
-15.75,55.5546875
-12.75,55.556640625
-22.375,55.55859375
-24.375,55.560546875
-5.625,55.5625
5,55.564453125
0.5,55.56640625
2.25,55.568359375
5.875,55.5703125
5,55.572265625
-1.75,55.57421875
-1.375,55.576171875
8.625,55.578125
-3.375,55.580078125
-23.25,55.58203125
-10.75,55.583984375
-2.375,55.5859375
-23.625,55.587890625
-32,55.58984375
-21.625,55.591796875
-22.25,55.59375
-16.25,55.595703125
-0.375,55.59765625
9.75,55.599609375
15.25,55.6015625
16.625,55.603515625
15.375,55.60546875
-5.125,55.607421875
-20.25,55.609375
-16.875,55.611328125
-9.625,55.61328125
-0.375,55.615234375
0.5,55.6171875
10.625,55.619140625
25.875,55.62109375
20,55.623046875
7.75,55.625
5.25,55.626953125
5.75,55.62890625
-8.125,55.630859375
-21.625,55.6328125
-6.625,55.634765625
12.375,55.63671875
3.75,55.638671875
-13.875,55.640625
-12,55.642578125
-4.75,55.64453125
1.75,55.646484375
-11.25,55.6484375
-46,55.650390625
-37.5,55.65234375
-20.875,55.654296875
-21.25,55.65625
-8.875,55.658203125
2.375,55.66015625
8.125,55.662109375
6,55.6640625
5.625,55.666015625
4.625,55.66796875
-9,55.669921875
-22.75,55.671875
-18.75,55.673828125
-14.375,55.67578125
-13.875,55.677734375
-15.25,55.6796875
-33.125,55.681640625
-37.875,55.68359375
-18.125,55.685546875
-13.125,55.6875
-22.875,55.689453125
-12,55.69140625
-4.375,55.693359375
-20.75,55.6953125
-18.625,55.697265625
-3,55.69921875
8.25,55.701171875
16,55.703125
5.25,55.705078125
-5.75,55.70703125
-5.5,55.708984375
-0.875,55.7109375
-0.125,55.712890625
-16.625,55.71484375
-21.5,55.716796875
-3.25,55.71875
-3.25,55.720703125
-14,55.72265625
-19.125,55.724609375
-21,55.7265625
-5.25,55.728515625
6.25,55.73046875
-6.5,55.732421875
-15.875,55.734375
-5.25,55.736328125
8.125,55.73828125
9,55.740234375
5.75,55.7421875
-2.625,55.744140625
-10.125,55.74609375
-9.375,55.748046875
-16.375,55.75
-32.75,55.751953125
-54.5,55.75390625
-46.375,55.755859375
-13.75,55.7578125
-12.125,55.759765625
-23.125,55.76171875
-19.125,55.763671875
-8.875,55.765625
0.375,55.767578125
7.75,55.76953125
4.75,55.771484375
-9.375,55.7734375
-6.25,55.775390625
2.5,55.77734375
-1.875,55.779296875
-3.5,55.78125
-11.5,55.783203125
-22.875,55.78515625
-21.25,55.787109375
-18.25,55.7890625
-10.125,55.791015625
0.5,55.79296875
-5.625,55.794921875
-12.375,55.796875
-19,55.798828125
-26,55.80078125
-14,55.802734375
1.75,55.8046875
6.125,55.806640625
8.875,55.80859375
2.75,55.810546875
-10.875,55.8125
-10.375,55.814453125
1.625,55.81640625
11.875,55.818359375
10.125,55.8203125
3.75,55.822265625
5,55.82421875
-2.25,55.826171875
-23.125,55.828125
-24.125,55.830078125
-4,55.83203125
3.5,55.833984375
0.125,55.8359375
-1.25,55.837890625
-6.125,55.83984375
-10.375,55.841796875
-4,55.84375
-4.5,55.845703125
-18.875,55.84765625
-29.375,55.849609375
-22.5,55.8515625
-8.875,55.853515625
-7.125,55.85546875
-16.5,55.857421875
-14.625,55.859375
-0.25,55.861328125
-1,55.86328125
-9.25,55.865234375
-9.125,55.8671875
-6.875,55.869140625
-14.875,55.87109375
-24.875,55.873046875
-20.875,55.875
-16.75,55.876953125
-15.875,55.87890625
-14.25,55.880859375
-33.5,55.8828125
-59,55.884765625
-50.375,55.88671875
-23.25,55.888671875
-10.75,55.890625
-4.75,55.892578125
5.625,55.89453125
7.875,55.896484375
2.5,55.8984375
-3.875,55.900390625
-0.125,55.90234375
5,55.904296875
-11,55.90625
-22.5,55.908203125
-36.375,55.91015625
-50.875,55.912109375
-27.875,55.9140625
-13.375,55.916015625
-16.5,55.91796875
-5.875,55.919921875
7.25,55.921875
9.875,55.923828125
5.5,55.92578125
2.5,55.927734375
-7.125,55.9296875
-12,55.931640625
-5,55.93359375
-6.75,55.935546875
-13.125,55.9375
-12,55.939453125
-15,55.94140625
-12.25,55.943359375
-9,55.9453125
-24.25,55.947265625
-32.625,55.94921875
-27.25,55.951171875
-31.375,55.953125
-25.75,55.955078125
-0.375,55.95703125
1.25,55.958984375
-9.375,55.9609375
3.125,55.962890625
13.625,55.96484375
14.125,55.966796875
10.625,55.96875
4.75,55.970703125
-0.25,55.97265625
-10.75,55.974609375
-12.875,55.9765625
-2,55.978515625
-1.875,55.98046875
-11.125,55.982421875
-11.625,55.984375
-23.5,55.986328125
-20.625,55.98828125
6.5,55.990234375
3.25,55.9921875
-9.125,55.994140625
-8.875,55.99609375
-18.25,55.998046875
-26.875,56
-26.875,56.001953125
-27.875,56.00390625
-31.5,56.005859375
-28,56.0078125
-21.875,56.009765625
-18.375,56.01171875
-28.5,56.013671875
-43.375,56.015625
-43.25,56.017578125
-47.625,56.01953125
-36.375,56.021484375
-10.75,56.0234375
-2.875,56.025390625
0.625,56.02734375
8,56.029296875
-1.125,56.03125
-18.75,56.033203125
-10.75,56.03515625
7.625,56.037109375
10,56.0390625
25.125,56.041015625
47.625,56.04296875
45.125,56.044921875
24.5,56.046875
10.5,56.048828125
13.875,56.05078125
18.125,56.052734375
18,56.0546875
13.625,56.056640625
3.25,56.05859375
-5,56.060546875
-12.625,56.0625
-26.625,56.064453125
-26.375,56.06640625
-10.875,56.068359375
-7.75,56.0703125
-4.625,56.072265625
-5.625,56.07421875
-24.875,56.076171875
-34.25,56.078125
-25.625,56.080078125
-21.875,56.08203125
-24.75,56.083984375
-27,56.0859375
-44.125,56.087890625
-51,56.08984375
-27.75,56.091796875
-13.75,56.09375
-23.25,56.095703125
-23.125,56.09765625
-8.375,56.099609375
-1.875,56.1015625
-6.75,56.103515625
-16.125,56.10546875
-20.5,56.107421875
-19.25,56.109375
